% Model,s5 - speaker.mph
% Version,COMSOL 5.5.0.359
% Date,"Jan 8 2024, 20:24"
% Table,Probe Table 1 - 
% Time (s),"Total acoustic pressure (Pa), Point: (-0.5, 7.955E-4, 0.001638)","Total acoustic pressure (Pa), Point: (0.5, 7.67E-5, -5.895E-4)"
0.9474775011119474,0.1578305304629307,0.008339284430330045
0.9474842296387458,0.1574130463888988,0.008356046847952514
0.9474909581655442,0.15699553384545434,0.008370678808114684
0.9474976866923426,0.15657799290590224,0.008383213194585832
0.947504415219141,0.15616042364696694,0.008393689352663323
0.9475111437459394,0.15574282614888518,0.00840215268158928
0.9475178722727378,0.1553252004954738,0.008408654223319559
0.9475246007995362,0.15490754677417246,0.008413250248972153
0.9475313293263345,0.15448986507606194,0.008416001844256988
0.9475380578531329,0.15407215549585498,0.008416974495159942
0.9475447863799313,0.15365441813185735,0.008416237675121448
0.9475515149067297,0.15323665308590467,0.008413864434914242
0.9475582434335281,0.1528188604632737,0.008409930996385422
0.9475649719603265,0.15240104037256347,0.008404516351186431
0.9475717004871249,0.1519831929255518,0.008397701865569438
0.9475784290139233,0.15156531823702274,0.008389570892281446
0.9475851575407217,0.1511474164245703,0.008380208390537911
0.9475918860675201,0.15072948760837598,0.008369700555005782
0.9475986145943185,0.15031153191096275,0.008358134454672464
0.9476053431211169,0.14989354945692632,0.008345597682422006
0.9476120716479153,0.1494755403726452,0.008332178016083045
0.9476188001747137,0.14905750478597218,0.00831796309165557
0.9476255287015121,0.14863944282590183,0.008303040089364463
0.9476322572283105,0.14822135462222666,0.008287495433128754
0.9476389857551089,0.1478032403051787,0.00827141450397517
0.9476457142819072,0.14738510000505686,0.0082548813678647
0.9476524428087056,0.14696693385184506,0.008237978518340391
0.947659171335504,0.1465487419748202,0.008220786634344602
0.9476658998623024,0.14613052450215547,0.008203384353494153
0.9476726283891008,0.14571228156052038,0.008185848061042701
0.9476793569158992,0.14529401327467892,0.008168251694701001
0.9476860854426976,0.14487571976709085,0.008150666565428724
0.947692813969496,0.14445740115751587,0.008133161194254548
0.9476995424962944,0.14403905756262694,0.008115801165126823
0.9477062710230928,0.14362068909562972,0.00809864899374296
0.9477129995498912,0.14320229586589406,0.00808176401225421
0.9477197280766896,0.14278387797860365,0.008065202269692
0.947726456603488,0.1423654355344219,0.008049016447913745
0.9477331851302864,0.14194696862917544,0.00803325579281996
0.9477399136570848,0.14152847735356128,0.008017966060550068
0.9477466421838832,0.141109961792877,0.00800318947832252
0.9477533707106816,0.14069142202677742,0.007988964719545412
0.94776009923748,0.14027285812906073,0.007975326892786256
0.9477668277642783,0.1398542701674842,0.007962307544155268
0.9477735562910767,0.13943565820361267,0.007949934672624042
0.9477802848178751,0.13901702229270155,0.00793823275777221
0.9477870133446735,0.13859836248361415,0.00792722279942751
0.9477937418714719,0.1381796788187724,0.007916922368640571
0.9478004703982703,0.13776097133415183,0.007907345669414116
0.9478071989250687,0.13734224005931242,0.00789850361058719
0.9478139274518671,0.13692348501746732,0.007890403887259005
0.9478206559786655,0.13650470622559222,0.007883051071123224
0.9478273845054639,0.13608590369457374,0.007876446709072596
0.9478341130322623,0.13566707742939846,0.007870589429425609
0.9478408415590607,0.13524822742938,0.007865475055120833
0.9478475700858591,0.13482935368842697,0.00786109672322155
0.9478542986126575,0.1344104561953479,0.007857445010072319
0.9478610271394559,0.13399153493419377,0.007854508061450783
0.9478677556662543,0.1335725898846393,0.007852271727061818
0.9478744841930526,0.13315362102239175,0.007850719698727285
0.947881212719851,0.13273462831963886,0.007849833651632993
0.9478879412466494,0.1323156117455274,0.007849593388004578
0.9478946697734478,0.13189657126667045,0.007849976982596575
0.9479013983002462,0.13147750684767964,0.007850960929392895
0.9479081268270446,0.13105841845172359,0.007852520288932864
0.947914855353843,0.1306393060411056,0.007854628835694514
0.9479215838806414,0.13022016957786192,0.007857259204985907
0.9479283124074398,0.12980100902437441,0.007860383038815654
0.9479350409342382,0.12938182434399653,0.007863971130235656
0.9479417694610366,0.1289626155016887,0.007867993565671909
0.947948497987835,0.12854338246465996,0.007872419864783287
0.9479552265146334,0.1281241252030087,0.00787721911741308
0.9479619550414318,0.12770484369036453,0.007882360117223779
0.9479686835682302,0.1272855379045278,0.007887811491632013
0.9479754120950286,0.12686620782809782,0.007893541827687502
0.947982140621827,0.12644685344909,0.007899519793567327
0.9479888691486253,0.12602747476153647,0.007905714255384453
0.9479955976754237,0.1256080717660676,0.007912094389037541
0.9480023262022221,0.12518864447047007,0.007918629786857081
0.9480090547290205,0.12476919289021908,0.007925290558830733
0.9480157832558189,0.12434971704898057,0.007932047428219078
0.9480225117826173,0.12393021697907954,0.00793887182140021
0.9480292403094157,0.1235106927219349,0.007945735951809406
0.9480359688362141,0.12309114432844817,0.007952612897866725
0.9480426973630125,0.12267157185935498,0.007959476674812112
0.9480494258898109,0.12225197538553191,0.007966302300393286
0.9480561544166093,0.12183235498825473,0.007973065854376925
0.9480628829434077,0.12141271075940578,0.007979744531878216
0.9480696114702061,0.12099304280163004,0.007986316690527214
0.9480763399970045,0.12057335122843714,0.007992761891513551
0.9480830685238029,0.12015363616424857,0.007999060934572472
0.9480897970506013,0.11973389774438753,0.008005195886996332
0.9480965255773997,0.11931413611501208,0.00801115010677515
0.948103254104198,0.11889435143298985,0.008016908259988728
0.9481099826309964,0.11847454386571547,0.008022456332590251
0.9481167111577948,0.11805471359086693,0.00802778163673776
0.9481234396845932,0.11763486079610248,0.008032872811845053
0.9481301682113916,0.11721498567870464,0.008037719820537734
0.94813689673819,0.11679508844516476,0.008042313939712666
0.9481436252649884,0.11637516931071161,0.008046647746911014
0.9481503537917868,0.11595522849878569,0.008050715102225086
0.9481570823185852,0.11553526624046112,0.008054511125968639
0.9481638108453836,0.11511528277381693,0.008058032172347898
0.948170539372182,0.11469527834326092,0.008061275799377564
0.9481772678989804,0.11427525319880813,0.008064240735291392
0.9481839964257788,0.11385520759531736,0.008066926841701284
0.9481907249525772,0.11343514179168981,0.008069335073762196
0.9481974534793756,0.11301505605003051,0.008071467437602014
0.948204182006174,0.11259495063477629,0.008073326945276687
0.9482109105329724,0.11217482581180203,0.008074917567510907
0.9482176390597707,0.11175468184749987,0.008076244184483255
0.9482243675865691,0.11133451900784032,0.008077312534913061
0.9482310961133675,0.11091433755741795,0.008078129163702956
0.9482378246401659,0.11049413775848736,0.008078701368387387
0.9482445531669643,0.11007391986999465,0.008079037144632603
0.9482512816937627,0.10965368414660796,0.008079145131028162
0.9482580102205611,0.1092334308377533,0.008079034553403785
0.9482647387473595,0.10881316018666029,0.00807871516889848
0.9482714672741579,0.10839287242942271,0.008078197210001394
0.9482781958009563,0.10797256779408032,0.008077491328775622
0.9482849243277547,0.1075522464997206,0.008076608541467753
0.9482916528545531,0.10713190875561462,0.008075560173696787
0.9482983813813515,0.10671155476038774,0.008074357806406487
0.9483051099081499,0.10629118470122906,0.00807301322275556
0.9483118384349483,0.105870798753144,0.008071538356109792
0.9483185669617467,0.10545039707825556,0.00806994523928998
0.948325295488545,0.10502997982515802,0.008068245955218873
0.9483320240153434,0.10460954712832729,0.008066452589099557
0.9483387525421418,0.10418909910759198,0.008064577182247167
0.9483454810689402,0.10376863586766795,0.008062631687684558
0.9483522095957386,0.10334815749776109,0.008060627927602133
0.948358938122537,0.10292766407124096,0.008058577552770924
0.9483656666493354,0.10250715564538246,0.008056492003987472
0.9483723951761338,0.10208663226118732,0.008054382475618394
0.9483791237029322,0.10166609394328269,0.008052259881302166
0.9483858522297306,0.10124554069989775,0.008050134821855421
0.948392580756529,0.10082497252291966,0.008048017555421083
0.9483993092833274,0.10040438938802976,0.00804591796988599
0.9484060378101258,0.09998379125492167,0.00804384555758622
0.9484127663369242,0.09956317806759996,0.008041809392309317
0.9484194948637226,0.09914254975475938,0.008039818108593798
0.948426223390521,0.09872190623024513,0.00803787988331806
0.9484329519173194,0.09830124739359072,0.008036002419562783
0.9484396804441177,0.09788057313063472,0.008034192932723323
0.9484464089709161,0.09745988331421035,0.008032458138841523
0.9484531374977145,0.09703917780490594,0.008030804245119526
0.9484598660245129,0.09661845645190098,0.008029236942572038
0.9484665945513113,0.09619771909386547,0.008027761400767401
0.9484733230781097,0.09577696555992268,0.008026382264602734
0.9484800516049081,0.09535619567067097,0.008025103653053083
0.9484867801317065,0.09493540923925972,0.008023929159830344
0.9484935086585049,0.09451460607251624,0.008022861855883365
0.9485002371853033,0.0940937859721178,0.008021904293667146
0.9485069657121017,0.09367294873580369,0.008021058513105783
0.9485136942389001,0.09325209415862201,0.008020326049170998
0.9485204227656985,0.092831222034207,0.008019707940995782
0.9485271512924969,0.09241033215607711,0.008019204742440564
0.9485338798192953,0.09198942431894917,0.008018816534027832
0.9485406083460937,0.09156849832006822,0.008018542936159896
0.948547336872892,0.09114755396053957,0.008018383123533446
0.9485540653996904,0.09072659104665891,0.008018335840664376
0.9485607939264888,0.09030560939123417,0.00801839941843566
0.9485675224532872,0.08988460881489224,0.008018571791581632
0.9485742509800856,0.08946358914736467,0.008018850517022067
0.948580979506884,0.08904255022874576,0.008019232792960334
0.9485877080336824,0.08862149191071597,0.008019715478660601
0.9485944365604808,0.088200414057726,0.008020295114820448
0.9486011650872792,0.08777931654813442,0.008020967944456376
0.9486078936140776,0.08735819927529125,0.008021729934221329
0.948614622140876,0.08693706214856171,0.00802257679607514
0.9486213506676744,0.08651590509429068,0.008023504009230596
0.9486280791944728,0.0860947280566964,0.008024506842299798
0.9486348077212712,0.08567353099868891,0.008025580375567803
0.9486415362480696,0.08525231390260976,0.008026719523322581
0.948648264774868,0.08483107677088866,0.008027919056172837
0.9486549933016664,0.08440981962661231,0.008029173623287441
0.9486617218284648,0.08398854251400255,0.008030477774492955
0.9486684503552631,0.08356724549880079,0.00803182598216797
0.9486751788820615,0.08314592866855508,0.008033212662875737
0.9486819074088599,0.08272459213280817,0.00803463219867903
0.9486886359356583,0.08230323602318645,0.008036078958083798
0.9486953644624567,0.0818818604933803,0.00803754731656069
0.9487020929892551,0.08146046571902629,0.008039031676596184
0.9487088215160535,0.08103905189748571,0.008040526487227601
0.9487155500428519,0.08061761924751785,0.008042026263018701
0.9487222785696503,0.08019616800885036,0.008043525602435212
0.9487290070964487,0.07977469844164688,0.00804501920558207
0.9487357356232471,0.0793532108258743,0.008046501891266497
0.9487424641500455,0.07893170546057184,0.00804796861335357
0.9487491926768439,0.07851018266302352,0.008049414476383144
0.9487559212036423,0.07808864276783854,0.008050834750419514
0.9487626497304407,0.07766708612594189,0.0080522248851072
0.9487693782572391,0.0772455131034818,0.008053580522908693
0.9487761067840375,0.07682392408065011,0.008054897511502047
0.9487828353108358,0.0764023194504319,0.008056171915318416
0.9487895638376342,0.07598069961728425,0.008057400026201745
0.9487962923644326,0.07555906499574894,0.0080585783731748
0.948803020891231,0.07513741600900527,0.008059703731297923
0.9488097494180294,0.07471575308737032,0.008060773129608767
0.9488164779448278,0.07429407666675282,0.008061783858133378
0.9488232064716262,0.07387238718706741,0.008062733473960847
0.9488299349984246,0.07345068509061692,0.008063619806375795
0.948836663525223,0.07302897082044989,0.008064440961044906
0.9488433920520214,0.07260724481870054,0.008065195323255572
0.9488501205788198,0.07218550752491998,0.008065881560206763
0.9488568491056182,0.07176375937440403,0.008066498622354062
0.9488635776324166,0.07134200079652464,0.008067045743812831
0.948870306159215,0.07092023221308068,0.008067522441825395
0.9488770346860134,0.0704984540366677,0.008067928515300036
0.9488837632128118,0.07007666666907662,0.008068264042431633
0.9488904917396102,0.06965487049972957,0.008068529377415711
0.9488972202664085,0.06923306590416042,0.008068725146269657
0.9489039487932069,0.06881125324254715,0.008068852241776997
0.9489106773200053,0.06838943285830376,0.008068911817572353
0.9489174058468037,0.06796760507673838,0.008068905281387154
0.9489241343736021,0.06754577020378469,0.008068834287477837
0.9489308629004005,0.06712392852481383,0.008068700728260589
0.9489375914271989,0.06670208030352981,0.00806850672517865
0.9489443199539973,0.06628022578095479,0.00806825461883031
0.9489510484807957,0.06585836517451635,0.008067946958387766
0.9489577770075941,0.06543649867723333,0.008067586490339044
0.9489645055343925,0.06501462645700837,0.008067176146587406
0.9489712340611909,0.0645927486560295,0.008066719031944456
0.9489779625879893,0.064170865390286,0.008066218411055358
0.9489846911147877,0.06374897674920031,0.008065677694796493
0.9489914196415861,0.06332708279537927,0.008065100426187691
0.9489981481683845,0.0629051835644862,0.00806449026586334
0.9490048766951829,0.0624832790652356,0.00806385097714809
0.9490116052219812,0.06206136927951065,0.008063186410784998
0.9490183337487796,0.06163945416260614,0.008062500489365299
0.949025062275578,0.06121753364358849,0.008061797191510796
0.9490317908023764,0.06079560762578276,0.00806108053586112
0.9490385193291748,0.0603736759873808,0.008060354564919563
0.9490452478559732,0.05995173858216618,0.00805962332881239
0.9490519763827716,0.059529795240355135,0.008058890869017553
0.94905870490957,0.05910784576954998,0.00805816120211963
0.9490654334363684,0.05868588995580124,0.008057438303648723
0.9490721619631668,0.05826392756477457,0.008056726092061397
0.9490788904899652,0.05784195834301756,0.00805602841292228
0.9490856190167636,0.05741998201932108,0.008055349023345246
0.949092347543562,0.056997998306169605,0.00805469157675278
0.9490990760703604,0.05657600690127602,0.008054059608012306
0.9491058045971588,0.05615400748918685,0.008053456519007495
0.9491125331239572,0.05573199974296142,0.008052885564702177
0.9491192616507556,0.05530998332591325,0.008052349839753357
0.949125990177554,0.05488795789340433,0.008051852265728899
0.9491327187043523,0.05446592309468521,0.008051395578983963
0.9491394472311507,0.05404387857477341,0.008050982319248678
0.9491461757579491,0.05362182397636098,0.00805061481897767
0.9491529042847475,0.05319975894174335,0.00805029519351
0.9491596328115459,0.05277768311476055,0.008050025332085617
0.9491663613383443,0.05235559614274189,0.008049806889761903
0.9491730898651427,0.05193349767844545,0.00804964128027103
0.9491798183919411,0.05151138738198516,0.008049529669855641
0.9491865469187395,0.05108926492272918,0.008049472972117281
0.9491932754455379,0.050667129981171094,0.008049471843908276
0.9492000039723363,0.05024498225076142,0.00804952668229403
0.9492067324991347,0.04982282143968846,0.008049637622608867
0.9492134610259331,0.04940064727260205,0.008049804537624288
0.9492201895527315,0.04897845949227136,0.008050027037844193
0.9492269180795299,0.04855625786116977,0.008050304472937236
0.9492336466063283,0.048134042162979056,0.008050635934311712
0.9492403751331266,0.047711812204005444,0.00805102025883375
0.949247103659925,0.047289567814501415,0.008051456033684578
0.9492538321867234,0.046867308849886234,0.008051941602347856
0.9492605607135218,0.0464450351918605,0.008052475071712802
0.9492672892403202,0.046022746749406554,0.00805305432027402
0.9492740177671186,0.04560044345966955,0.008053677007403686
0.949280746293917,0.04517812528872212,0.008054340583666669
0.9492874748207154,0.04475579223220051,0.008055042302144155
0.9492942033475138,0.04433344431581137,0.00805577923072634
0.9493009318743122,0.04391108159570682,0.008056548265329668
0.9493076604011106,0.04348870415872481,0.008057346143989497
0.949314388927909,0.04306631212249432,0.008058169461774097
0.9493211174547074,0.042643905635403725,0.008059014686461587
0.9493278459815058,0.04222148487643216,0.008059878174916784
0.9493345745083042,0.041799050054844356,0.008060756190101045
0.9493413030351026,0.04137660140975063,0.008061644918643952
0.949348031561901,0.04095413920953061,0.00806254048890229
0.9493547600886993,0.040531663751123326,0.008063438989428092
0.9493614886154977,0.04010917535919291,0.008064336487764714
0.9493682171422961,0.039686674385165724,0.008065229049486774
0.9493749456690945,0.039264161206145086,0.008066112757397773
0.9493816741958929,0.03884163622370806,0.008066983730796775
0.9493884027226913,0.038419099862589574,0.008067838144724079
0.9493951312494897,0.03799655256925905,0.008068672249094425
0.9494018597762881,0.037573994810396104,0.008069482387625499
0.9494085883030865,0.03715142707127137,0.008070265016468983
0.9494153168298849,0.036728849854039736,0.00807101672245146
0.9494220453566833,0.03630626367595287,0.008071734240832884
0.9494287738834817,0.03588366906750103,0.00807241447249137
0.9494355024102801,0.035461066570484354,0.008073054500444233
0.9494422309370785,0.03503845673603239,0.008073651605617226
0.9494489594638769,0.034615840122576624,0.008074203281776184
0.9494556879906753,0.03419321729378254,0.008074707249537976
0.9494624165174737,0.03377058881645166,0.008075161469380955
0.949469145044272,0.03334795525840271,0.00807556415357888
0.9494758735710704,0.032925317186341355,0.008075913776986118
0.9494826020978688,0.0325026751637277,0.00807620908660686
0.9494893306246672,0.03208002974865127,0.008076449109885721
0.9494960591514656,0.031657381491722404,0.00807663316166264
0.949502787678264,0.031234730933989686,0.00807676084974075
0.9495095162050624,0.030812078604894107,0.008076832079021866
0.9495162447318608,0.030389425020261658,0.008076847054170767
0.9495229732586592,0.029966770680353576,0.008076806280776208
0.9495297017854576,0.029544116067978504,0.008076710564983524
0.949536430312256,0.02912146164667311,0.008076561011580972
0.9495431588390544,0.028698807858960486,0.00807635902052964
0.9495498873658528,0.02827615512469382,0.008076106281934054
0.9495566158926512,0.02785350383949295,0.008075804769458687
0.9495633444194496,0.027430854373280626,0.00807545673220348
0.949570072946248,0.027008207068925153,0.008075064685059304
0.9495768014730464,0.02658556224099516,0.008074631397572455
0.9495835299998447,0.02616292017463222,0.008074159881355271
0.9495902585266431,0.025740281124548008,0.008073653376087762
0.9495969870534415,0.025317645314142923,0.008073115334163213
0.9496037155802399,0.0248950129347606,0.008072549404038256
0.9496104441070383,0.024472384145077283,0.008071959412355618
0.9496171726338367,0.024049759070626994,0.008071349344914797
0.9496239011606351,0.023627137803465707,0.00807072332657338
0.9496306296874335,0.023204520401976222,0.008070085600168078
0.9496373582142319,0.022781906890814583,0.008069440504551174
0.9496440867410303,0.022359297260998504,0.00806879245184408
0.9496508152678287,0.02193669147013742,0.008068145904015259
0.9496575437946271,0.021514089442803124,0.008067505348894917
0.9496642723214255,0.021091491071039654,0.008066875275743558
0.9496710008482239,0.020668896215010897,0.008066260150495596
0.9496777293750223,0.02024630470378063,0.008065664390802772
0.9496844579018207,0.01982371633622149,0.008065092341005147
0.949691186428619,0.019401130882056236,0.008064548247159783
0.9496979149554174,0.018978548083018805,0.008064036232258973
0.9497046434822158,0.01855596765413262,0.008063560271770971
0.9497113720090142,0.01813338928510086,0.008063124169636596
0.9497181005358126,0.01771081264180262,0.008062731534854749
0.949724829062611,0.017288237367888745,0.00806238575878905
0.9497315575894094,0.016865663086470514,0.008062089993326017
0.9497382861162078,0.016443089401894043,0.008061847130012824
0.9497450146430062,0.01602051590159273,0.00806165978029971
0.9497517431698046,0.015597942158010998,0.008061530257008249
0.949758471696603,0.015175367730588148,0.008061460557142167
0.9497652002234014,0.014752792167794206,0.008061452346152402
0.9497719287501998,0.014330215009216088,0.008061506943762025
0.9497786572769982,0.013907635787677473,0.008061625311450434
0.9497853858037966,0.013485054031385817,0.008061808041688934
0.949792114330595,0.013062469266097514,0.008062055349012219
0.9497988428573934,0.012639881017292366,0.008062367063001879
0.9498055713841917,0.012217288812348223,0.00806274262324949
0.9498122999109901,0.011794692182706762,0.008063181076357204
0.9498190284377885,0.011372090666021621,0.008063681075024304
0.9498257569645869,0.010949483808279715,0.008064240879257787
0.9498324854913853,0.01052687116588732,0.008064858359734597
0.9498392140181837,0.010104252307713904,0.008065531003332262
0.9498459425449821,0.009681626817078034,0.00806625592083342
0.9498526710717805,0.009258994293677662,0.008067029856798573
0.9498593995985789,0.00883635435545278,0.008067849201589664
0.9498661281253773,0.008413706640371126,0.00806871000551565
0.9498728566521757,0.007991050808130952,0.00806960799505942
0.9498795851789741,0.007568386541774191,0.0080705385911339
0.9498863137057725,0.007145713549203808,0.008071496929303508
0.9498930422325709,0.006723031564599459,0.00807247788189574
0.9498997707593693,0.006300340349726002,0.00807347608191652
0.9499064992861677,0.005877639695129924,0.00807448594867178
0.949913227812966,0.005454929421219251,0.008075501714987433
0.9499199563397644,0.005032209379224671,0.008076517455909238
0.9499266848665628,0.004609479452031033,0.008077527118754724
0.9499334133933612,0.004186739554886673,0.008078524554379645
0.9499401419201596,0.0037639896359840893,0.008079503549512968
0.949946870446958,0.003341229676908197,0.008080457860006206
0.9499535989737564,0.0029184596929521167,0.008081381244835492
0.9499603275005548,0.0024956797332999336,0.008082267500688033
0.9499670560273532,0.0020728898810763456,0.008083110496958743
0.9499737845541516,0.0016500902532636974,0.008083904210977629
0.94998051308095,0.0012272810004874065,0.008084642763284335
0.9499872416077484,8.044623066713345E-4,0.00808532045276273
0.9499939701345468,3.816343885651328E-4,0.008085931791446137
0.9500006986613452,-4.1202504852867745E-5,0.00808647153880221
0.9500074271881436,-4.64048093097005E-4,0.008086934735305883
0.950014155714942,-8.869020650161541E-4,0.00808731673510942
0.9500208842417404,-0.0013097640797450744,0.008087613237620002
0.9500276127685388,-0.0017326337677685568,0.00808782031779772
0.9500343412953371,-0.002155510732091132,0.00808793445499055
0.9500410698221355,-0.002578394549506928,0.008087952560127133
0.9500477983489339,-0.0030012847719639193,0.008087872001094138
0.9500545268757323,-0.00342418092801648,0.008087690626131112
0.9500612554025307,-0.0038470825243598185,0.00808740678508365
0.9500679839293291,-0.004269989047439678,0.008087019348363908
0.9500747124561275,-0.004692899965130338,0.00808652772347716
0.9500814409829259,-0.005115814728472886,0.008085931868983334
0.9500881695097243,-0.005538732773469227,0.008085232305773661
0.9500948980365227,-0.005961653522924226,0.008084430125554605
0.9501016265633211,-0.006384576388321346,0.00808352699644406
0.9501083550901195,-0.006807500771731938,0.00808252516559826
0.9501150836169179,-0.007230426067748004,0.008081427458802021
0.9501218121437163,-0.007653351665430592,0.008080237276969687
0.9501285406705147,-0.00807627695026595,0.008078958589519462
0.9501352691973131,-0.008499201306121588,0.008077595924599468
0.9501419977241115,-0.008922124117194594,0.008076154356160036
0.9501487262509098,-0.009345044769944499,0.008074639487883168
0.9501554547777082,-0.009767962655003348,0.008073057433996715
0.9501621833045066,-0.010190877169054655,0.008071414797017581
0.950168911831305,-0.010613787716676988,0.008069718642485171
0.9501756403581034,-0.011036693712145326,0.008067976470762992
0.9501823688849018,-0.01145959458117625,0.008066196186003138
0.9501890974117002,-0.011882489762618782,0.008064386062384774
0.9501958259384986,-0.012305378710082244,0.008062554707753869
0.950202554465297,-0.01272826089349541,0.00806071102480743
0.9502092829920954,-0.013151135800591468,0.008058864169980551
0.9502160115188938,-0.013574002938313675,0.008057023510209512
0.9502227400456922,-0.01399686183413706,0.008055198577758252
0.9502294685724906,-0.014419712037301791,0.008053399023308903
0.950236197099289,-0.014842553119954418,0.00805163456752962
0.9502429256260874,-0.015265384678193538,0.008049914951344665
0.9502496541528858,-0.015688206333015032,0.008048249885142392
0.9502563826796842,-0.01611101773116175,0.00804664899716645
0.9502631112064825,-0.01653381854586518,0.008045121781344117
0.9502698397332809,-0.01695660847748138,0.008043677544813064
0.9502765682600793,-0.017379387254021973,0.008042325355413996
0.9502832967868777,-0.01780215463157819,0.0080410739894216
0.9502900253136761,-0.018224910394637257,0.00803993187978967
0.9502967538404745,-0.018647654356291454,0.008038907065188719
0.9503034823672729,-0.019070386358340005,0.008038007140114939
0.9503102108940713,-0.019493106271284744,0.008037239206348941
0.9503169394208697,-0.019915813994220953,0.008036609826040618
0.9503236679476681,-0.020338509454624912,0.008036124976692883
0.9503303964744665,-0.02076119260803863,0.008035790008312243
0.9503371250012649,-0.021183863437661682,0.008035609602987482
0.9503438535280633,-0.021606521953842564,0.008035587737150008
0.9503505820548617,-0.022029168193476903,0.008035727646760072
0.9503573105816601,-0.022451802219317998,0.008036031795652253
0.9503640391084585,-0.0228744241192023,0.008036501847261516
0.9503707676352569,-0.02329703400519378,0.008037138639937706
0.9503774961620552,-0.02371963201265163,0.00803794216604152
0.9503842246888536,-0.02414221829922572,0.008038911554999079
0.950390953215652,-0.024564793043784526,0.008040045060474935
0.9503976817424504,-0.024987356445280804,0.008041340051805141
0.9504044102692488,-0.025409908721559946,0.008042793009812647
0.9504111387960472,-0.02583245010811554,0.008044399527107003
0.9504178673228456,-0.026254980856800284,0.008046154312949227
0.950424595849644,-0.02667750123449798,0.008048051202740714
0.9504313243764424,-0.027100011521754713,0.00805008317217256
0.9504380529032408,-0.02752251201138337,0.008052242356048433
0.9504447814300392,-0.027945003007044264,0.008054520071770543
0.9504515099568376,-0.028367484821807943,0.008056906847454286
0.950458238483636,-0.02878995777670549,0.008059392454612945
0.9504649670104344,-0.029212422199272076,0.008061965945329473
0.9504716955372328,-0.029634878422089173,0.008064615693808204
0.9504784240640312,-0.030057326781331082,0.008067329442174975
0.9504851525908296,-0.030479767615320973,0.008070094350370422
0.950491881117628,-0.030902201263100795,0.0080728970499576
0.9504986096444263,-0.03132462806302302,0.008075723701642019
0.9505053381712247,-0.031747048351368906,0.008078560056279905
0.9505120666980231,-0.032169462460991304,0.008081391519128796
0.9505187952248215,-0.0325918707199939,0.008084203217073862
0.9505255237516199,-0.03301427345044944,0.008086980068543574
0.9505322522784183,-0.0334366709671606,0.008089706855809734
0.9505389808052167,-0.03385906357646724,0.008092368299349466
0.9505457093320151,-0.03428145157510397,0.008094949133930666
0.9505524378588135,-0.034703835249110984,0.008097434186067834
0.9505591663856119,-0.03512621487280133,0.008099808452482008
0.9505658949124103,-0.03554859070778751,0.00810205717918713
0.9505726234392087,-0.03597096300206986,0.008104165940815398
0.9505793519660071,-0.03639333198918712,0.00810612071978604
0.9505860804928055,-0.03681569788743875,0.008107907984916052
0.9505928090196039,-0.037238060899170124,0.008109514769066932
0.9505995375464023,-0.03766042121012602,0.008110928745419436
0.9506062660732006,-0.038082778988875896,0.00811213830196802
0.950612994599999,-0.03850513438630969,0.008113132613828372
0.9506197231267974,-0.038927487535205446,0.008113901712955453
0.9506264516535958,-0.039349838549868295,0.008114436554875287
0.9506331801803942,-0.039772187525840795,0.0081147290820418
0.9506399087071926,-0.04019453453968448,0.008114772283440092
0.950646637233991,-0.0406168796488318,0.008114560250069737
0.9506533657607894,-0.04103922289150757,0.008114088225955857
0.9506600942875878,-0.04146156428671712,0.008113352654351867
0.9506668228143862,-0.04188390383430746,0.008112351218815981
0.9506735513411846,-0.0423062415150888,0.008111082878863616
0.950680279867983,-0.04272857729101984,0.008109547899919462
0.9506870083947814,-0.04315091110545581,0.008107747877316841
0.9506937369215798,-0.04357324288345655,0.0081056857541169
0.9507004654483782,-0.04399557253215171,0.008103365832547216
0.9507071939751766,-0.04441789994116099,0.008100793778887274
0.950713922501975,-0.044840224983066106,0.008097976621658141
0.9507206510287733,-0.04526254751393223,0.008094922743004117
0.9507273795555717,-0.04568486737387557,0.008091641863185978
0.9507341080823701,-0.046107184387674215,0.008088145018138242
0.9507408366091685,-0.04652949836541742,0.008084444530076267
0.9507475651359669,-0.046951809103197135,0.00808055397117303
0.9507542936627653,-0.047374116383829074,0.008076488120360211
0.9507610221895637,-0.04779641997760309,0.008072262913342874
0.9507677507163621,-0.04821871964306223,0.008067895385952107
0.9507744792431605,-0.04864101512780559,0.008063403610995045
0.9507812077699589,-0.0490633061693113,0.008058806628796293
0.9507879362967573,-0.049485592495776914,0.008054124371659302
0.9507946648235557,-0.049907873826972864,0.00804937758250999
0.9508013933503541,-0.05033014987510638,0.008044587728018016
0.9508081218771525,-0.05075242034569228,0.008039776906523301
0.9508148504039509,-0.05117468493842736,0.008034967751126528
0.9508215789307493,-0.051596943348064486,0.008030183328332208
0.9508283074575477,-0.05201919526528574,0.00802544703266132
0.950835035984346,-0.05244144037757221,0.008020782477677521
0.9508417645111444,-0.0528636783700596,0.008016213383895956
0.9508484930379428,-0.05328590892638553,0.008011763464067035
0.9508552215647412,-0.0537081317295228,0.008007456306348967
0.9508619500915396,-0.054130346462596624,0.00800331525590155
0.950868678618338,-0.05455255280968254,0.007999363295451076
0.9508754071451364,-0.054974750456583475,0.007995622925390179
0.9508821356719348,-0.05539693909158289,0.00799211604398864
0.9508888641987332,-0.055819118406172694,0.007988863828300517
0.9508955927255316,-0.05624128809575361,0.007985886616359386
